"gene","marv.count","marv.lof.count","marv.ms.count","MSZ","pLI","pRec","pNull","scale.msz","lof.ms.aggregate","brain.expressed"
"WDR33",3,2,1,3.73918529454734,0.999997732823828,2.26717617158997e-06,2.62352524482375e-19,0.269479993411841,7.32186596189359,TRUE
"CDC23",3,2,1,3.27195447493048,0.999307693129197,0.00069230599695052,8.73852150967702e-10,0.235807054449504,7.20877661302856,TRUE
"EEF1A2",5,0,5,6.13555082749992,0.96413145424868,0.0358006704304085,6.78753209114381e-05,0.442184076564425,7.13295340155414,TRUE
"SPAG9",3,2,1,2.72896344262807,0.999998937733062,1.06226693801481e-06,4.99585696346325e-18,0.196674139581412,7.08698478858462,TRUE
"MORC3",3,2,1,2.59467415764132,0.999874192317744,0.000125807679481262,2.77474496438007e-12,0.186996021814346,7.05495596924474,TRUE
"NR3C2",6,2,2,1.84031148869526,0.925088552607185,0.0749112998189749,1.47573840454127e-07,0.132629727810633,6.8248999509986,TRUE
"SPATA13",4,4,0,1.14808178887433,0.528844213374764,0.471126750542511,2.90360827255139e-05,0.0827413055333924,6.82470732097317,TRUE
"ZC3H4",3,2,1,0.894162860877762,0.999999772424525,2.2757547526399e-07,1.41417269554919e-17,0.0644415782790519,6.66037657707439,TRUE
"SCN1A",5,0,5,5.60525816255907,0.999999999535395,4.64605137606285e-10,1.62257315008925e-25,0.403966322535761,6.51645571869649,TRUE
"PCOLCE",4,4,0,1.02609099556682,0.500664877958131,0.498454986953343,0.000880135088525612,0.073949529895862,6.46105444957119,FALSE
"ASXL3",2,2,0,0,0.999977048473461,2.29515265299539e-05,8.90075938214378e-15,0,6.45232613965067,TRUE
"PHF3",5,2,3,0,0.999469419864182,0.000530580135786283,3.13640359144942e-14,0,6.44905067912897,TRUE
"SVIL",2,2,0,1.13051351275095,0.999399704010116,0.000600295989883757,2.90816438981602e-18,0.0814751743949089,6.44860083937692,FALSE
"THSD7A",4,2,0,0,0.999280748692625,0.000719251307374888,1.10346913215198e-16,0,6.44783328325584,TRUE
"ILF2",2,2,0,3.54254966899923,0.997052017177466,0.00294795293257494,2.98899590729656e-08,0.255308626415263,6.43345245058025,TRUE
"DVL3",2,2,0,3.65917982621839,0.995402942345558,0.00459703976236269,1.78920794847031e-08,0.263714065440944,6.42281183771778,TRUE
"APBB1",2,2,0,1.8592305635763,0.986993652220937,0.0130061196709182,2.28108145065172e-07,0.133993209899026,6.36855110986425,TRUE
"GIGYF1",3,2,0,0.330073881064715,0.978704811680111,0.0212951882672218,5.26672603486132e-11,0.0237881517731814,6.31506757984662,TRUE
"NF1",3,1,2,6.21894243526362,0.999999845570262,1.54429738043446e-07,1.06071944201526e-27,0.448194040805442,6.11819711869797,TRUE
"KAL1",2,2,0,0.818184223167406,0.938574322654335,0.0614235006260076,2.17671965758086e-06,0.0589658606623067,6.05612663341864,TRUE
"DNMT3A",7,1,6,4.30584673963497,7.7278751608327e-45,8.71631773323096e-11,0.999999999912837,0.310318815363681,6.00697248117786,TRUE
"STAM",2,2,0,0,0.902578080850864,0.0974148386811539,7.08046798233093e-06,0,5.82386181066868,TRUE
"MSL2",2,2,0,1.88789176070604,0.889663741822694,0.110098385504215,0.00023787267309062,0.136058798685161,5.74053237084305,FALSE
"UBR4",4,0,4,5.97793718525879,1,2.42661308789616e-23,4.94162390499645e-62,0.430824991649673,5.5597743157797,TRUE
"SF3B1",3,0,3,7.89226825823814,0.999999972774106,2.72258942237541e-08,1.62334318734556e-20,0.56878924971595,5.5051469673685,TRUE
"AGAP2",4,0,4,5.79325774251305,0.999218902067889,0.000781097922396288,9.71455107967392e-12,0.417515296864823,5.38801339046214,TRUE
"LTN1",2,2,0,0.899459118180028,0.832714009845553,0.167285990137576,1.68709061566157e-11,0.0648232751650028,5.37306569263963,TRUE
"IRF2BPL",3,1,2,4.73225804414121,0.968935346112199,0.0310171328402955,4.75210475054323e-05,0.341049925612923,5.32663103494735,TRUE
"ADCY5",4,0,4,5.67862514115749,0.989940591837607,0.0100594071559776,1.00641517230087e-09,0.409253820039076,5.28139945775986,TRUE
"GABRB3",3,1,2,4.30908004128456,0.997073960271659,0.00292589469262432,1.45035717051528e-07,0.310551836740959,5.22062474374049,TRUE
"RYR1",6,0,5,4.43735241776535,1.60965844168568e-07,0.999999839034156,2.45437690799858e-26,0.319796320885505,5.15869380143184,FALSE
"FAM91A1",3,3,0,2.00447619494725,0.515693526571197,0.484306206680873,2.66747929714425e-07,0.144460942493616,4.99124878909501,TRUE
"CHD3",3,0,3,7.14746622516615,0.999999995517971,4.48202898706469e-09,1.37552354098271e-26,0.515111982836973,4.98562019515366,TRUE
"MYO9B",3,1,2,3.57207168166295,0.999998877096737,1.12290326289238e-06,1.15724672992804e-18,0.257436253465392,4.88733428646736,TRUE
"PTK7",4,1,3,2.45235471551154,0.975879481016201,0.0241205103369059,8.64689268589339e-09,0.176739177259615,4.85902608431976,FALSE
"ACHE",5,0,5,4.13062001105762,0.996674942122373,0.00332485974831818,1.9812930879893e-07,0.297690369875446,4.80209860316758,FALSE
"SRCAP",4,1,3,2.22944143349856,0.999999997075562,2.92443763529201e-09,9.83734710913937e-28,0.160674001282413,4.7813543874279,TRUE
"UBR5",3,1,1,6.53484551830837,1,4.65471298714032e-20,3.53016124564021e-49,0.470960914878738,4.74566870107941,TRUE
"HECTD4",2,1,1,6.5016310527605,0.99999999999996,4.0137220455537e-14,5.76573544380311e-41,0.468567175801386,4.73794593121977,TRUE
"ZNF462",3,1,2,3.22417825892425,0.999999998400102,1.59989820205475e-09,1.62994669368555e-23,0.232363862053188,4.7255589444913,TRUE
"DHX15",2,1,1,5.98361738530683,0.999997156110677,2.84388931616858e-06,6.63880770251447e-15,0.431234358971949,4.61749223682535,TRUE
"MOV10",3,1,2,2.96118132127728,0.998090427630705,0.00190957228343549,8.58599684525584e-11,0.213409890147118,4.59709820104595,FALSE
"TLK2",2,1,1,5.66736531305979,0.999999805897045,1.94102954657165e-07,9.59849056134673e-18,0.408442333535315,4.54396830723166,TRUE
"MECP2",2,2,0,0,0.698089047724915,0.298098137470804,0.00381281480428095,0,4.50440159333203,TRUE
"NOTCH3",4,0,4,4.7902163440753,0.207712384985181,0.792287613907435,1.10738381497939e-09,0.34522693238153,4.45513577200043,TRUE
"PHIP",2,1,1,5.20259864238715,0.999999947701654,5.22983462395004e-08,1.10565889843483e-24,0.374946983750551,4.43590482400807,TRUE
"FBXO18",4,1,3,2.83398045736226,0.755821847790508,0.24417812315149,2.90580012635309e-08,0.204242629027487,4.41526595096008,TRUE
"BRSK1",2,1,1,5.08785475395039,0.993996393197224,0.00600359985208511,6.95069134933509e-09,0.366677486556851,4.38985657484824,TRUE
"SMC3",3,0,3,6.24787535351028,0.99999999949759,5.02409752404732e-10,4.79486782993066e-24,0.450279212307872,4.35812252313784,TRUE
"CTCF",3,1,1,4.86477390951858,0.997924957852537,0.00207502945561787,1.26918452271987e-08,0.350600234494628,4.35066202861454,TRUE
"TUBA1A",3,0,3,6.2306549815227,0.836535571093595,0.162790734123328,0.000673694783076586,0.449038154332882,4.34611068122846,TRUE
"AHDC1",2,1,1,4.78689795646401,0.999431447817631,0.00056855164157875,5.40790109816031e-10,0.344987778929324,4.33741520999446,TRUE
"HECTD1",2,1,1,4.61153517368882,0.999999999999764,2.35638401796607e-13,1.26711730883596e-35,0.332349528127511,4.29847550031795,TRUE
"NOTCH1",2,1,1,4.4815122125909,0.999999994320622,5.67937835833025e-09,7.21902176912796e-23,0.32297888079662,4.26824355176747,TRUE
"FBXW11",2,1,1,4.50434363247968,0.997161483868132,0.00283851061709708,5.51477059714903e-09,0.324624322355824,4.26439442862094,TRUE
"EP400",2,1,1,4.44258151048634,0.999999999883201,1.16799188576848e-10,1.57871656963504e-32,0.320173177275601,4.25919170487516,TRUE
"PDS5A",2,1,1,4.18444402819694,0.999852920422859,0.000147079577107329,3.36333109371049e-14,0.301569422300383,4.19869706684645,TRUE
"NBEA",2,1,1,4.17666920686044,0.999999999999975,2.45004772769829e-14,6.16522429217222e-36,0.301009097353237,4.19736383929528,TRUE
"CIT",2,1,1,4.14415973799107,0.999998739281467,1.26071853313229e-06,4.31141446977079e-24,0.298666166803762,4.18980092241742,TRUE
"FBXO11",2,1,1,4.0295943975401,0.999979628316394,2.03716834434339e-05,1.62593906016623e-13,0.290409537415811,4.16310142172073,TRUE
"INTS6",2,1,1,3.80128061155479,0.999996534735088,3.46526490164628e-06,1.074341730973e-14,0.273955151581316,4.11007021552132,TRUE
"KDM4B",2,1,1,3.74200358706376,0.999934757141383,6.52428558467669e-05,2.76986412413416e-12,0.269683105423932,4.09608827247749,TRUE
"BTAF1",2,1,1,3.70692603409421,0.999999999938298,6.17019687482319e-11,1.18715136416501e-27,0.267155095176106,4.08814280071709,TRUE
"JARID2",2,1,1,3.70236228763522,0.999862193011047,0.000137806988251665,7.00959973201415e-13,0.266826189741145,4.08663707597121,TRUE
"CUX2",2,1,1,3.60877230732926,0.999656384592776,0.000343615405910678,1.31356985250931e-12,0.260081237220861,4.0642122730406,FALSE
"RERE",2,1,1,3.57270822236546,0.999995655258253,4.34474174647455e-06,1.54412472616823e-16,0.257482128427665,4.05692149939478,TRUE
"RANBP2",2,1,1,3.5264978171527,0.999999998507193,1.49280670948305e-09,4.67023637848024e-27,0.254151782720954,4.04619102681465,TRUE
"ITSN1",3,1,1,3.44377116086093,0.999999973635691,2.63643088082222e-08,1.03024379268079e-24,0.248189740982878,4.02695598622544,TRUE
"ITPR1",3,0,3,5.75195263730694,0.999999999994095,5.90486917436413e-12,3.23932294877579e-32,0.414538472074929,4.01219821496368,TRUE
"POLR2A",2,0,2,8.58919889891725,0.999999942102154,5.78978458037217e-08,4.17605305401341e-21,0.619016464915098,3.99418779015291,TRUE
"NAA15",2,1,1,3.11983896332966,0.998576839501621,0.00142316029118254,2.07196968300901e-10,0.22484421526531,3.94704641647641,TRUE
"RAI1",3,1,2,1.49929951907257,0.999136111876994,0.000863888061636037,6.13699051698234e-11,0.108053277036372,3.92066099491801,TRUE
"CREBBP",5,0,3,5.58352326939171,0.999999999999794,2.06414678369328e-13,5.47492328842456e-33,0.402399906750994,3.89471254498199,TRUE
"SMARCA4",2,0,2,8.3628821068878,0.999999997611829,2.38817148735502e-09,4.32456317016356e-23,0.60270600078431,3.88894494060793,TRUE
"BIRC6",3,1,2,1.40370395621331,0.999999999999996,4.09006167782942e-15,2.21287640605679e-43,0.101163783839263,3.8789938255071,TRUE
"PBX1",2,1,1,3.99368467091239,0.910582151189653,0.0893898255556753,2.80232546711569e-05,0.287821553100306,3.86633451180131,TRUE
"SUPT16H",3,0,3,5.5310521538935,0.999999605669678,3.94330322378904e-07,2.20903242108498e-18,0.39861835682904,3.85811201482922,TRUE
"LRRC4",3,1,2,2.20813262425069,0.877360671606607,0.12232568593222,0.000313642461173227,0.159138293013527,3.85740929891686,TRUE
"STXBP5",2,1,1,2.6688796923591,0.999991599632041,8.40036795832339e-06,7.69389698539381e-16,0.192343953364042,3.84675721686609,TRUE
"LRP6",2,1,1,2.50566849529346,0.999978329943341,2.16700566586266e-05,5.31124675602577e-19,0.18058145729996,3.80876580431463,TRUE
"YTHDC1",2,1,1,2.45003766469445,0.999999898691266,1.01308734437362e-07,1.96952148517686e-18,0.176572189322474,3.79590054104922,TRUE
"FBN1",3,0,3,5.32594110522712,1,1.04665187289805e-17,7.74151344572488e-45,0.383836173094012,3.71503952532522,FALSE
"CBX4",3,3,0,4.157693061782,0.381198481678265,0.608349045334697,0.0104524729870372,0.29964150226289,3.68951007148005,TRUE
"KIAA0100",5,3,2,2.35559251429707,0.26524374601424,0.734756253985716,4.45284695378705e-14,0.169765605400575,3.66262584987396,TRUE
"ANKRD17",3,0,3,5.24221758671228,0.999999999649327,3.50673240600117e-10,8.17695011907454e-26,0.377802288319514,3.65663929626962,TRUE
"CIC",2,1,1,1.53496751224999,0.99990294666404,9.70533344847396e-05,1.47467149607037e-12,0.110623839821929,3.58282273786399,TRUE
"MYCBP2",3,0,3,5.0700942276724,1,3.34881873209318e-19,1.00531286043132e-54,0.365397500108636,3.53657693181025,TRUE
"DOCK4",2,1,1,1.18533628313025,0.998535732717338,0.00146426728266177,2.55531807044135e-17,0.0854262061402937,3.49711824044087,TRUE
"CNOT1",2,0,2,7.44246518619285,0.99999999999948,5.19681416924867e-13,2.12480845272865e-33,0.536372314115527,3.46092853654569,TRUE
"ARHGAP32",2,1,1,1.13827092417618,0.987088519508478,0.0129114804884106,3.11167564364185e-12,0.082034244624141,3.44924354415898,TRUE
"UPF1",2,0,2,7.38074442631186,0.999926075341711,7.39246575288407e-05,7.59826429447073e-13,0.531924149968552,3.43222687199969,TRUE
"ATP1A3",2,0,2,7.37513467088088,0.999994323017881,5.67698208289241e-06,3.57552203778713e-14,0.531519859531598,3.42961819837228,TRUE
"ARHGAP5",2,1,1,0.965304263089565,0.98705369807694,0.0129462926886714,9.23438893897642e-09,0.0695686803318178,3.40891433576119,TRUE
"NUAK1",6,4,2,2.07107037027704,0.189029672518911,0.81049348700443,0.000476840476659594,0.149260329663679,3.40251661397895,TRUE
"RALGAPA1",3,0,3,4.8228830387581,0.999999978076686,2.19233143663562e-08,3.24873289122752e-24,0.347581194065417,3.36413804828262,TRUE
"ZC3H11A",2,1,1,0.624116885511655,0.997151604742134,0.00284839413247914,1.12538719703843e-09,0.0449795880512148,3.36216233486099,TRUE
"UBE3C",6,0,6,2.38877785061581,0.999999273217422,7.26782578385385e-07,4.84096054654441e-17,0.172157245158461,3.33252056563277,TRUE
"STXBP5L",3,1,2,0.187317187772447,0.99994837069221,5.16293077872608e-05,2.62570367175988e-15,0.013499794888596,3.31317762718307,TRUE
"RFX7",3,1,2,0.0719501727108333,0.999680946335938,0.000319053531716458,1.32345180399833e-10,0.00518538947411094,3.25866636609271,TRUE
"UNC79",1,1,0,4.0238994024292,0.999999999973909,2.60914245816102e-11,1.2085488336087e-30,0.289999103825584,3.22623711680797,TRUE
"KIF1B",1,1,0,4.04112341237663,0.999999999958917,4.10829820545469e-11,1.80480823849562e-29,0.291240423985333,3.2262371167596,TRUE
"SPTBN1",1,1,0,5.69691374147664,0.999999999947367,5.26329239518471e-11,1.63088774721902e-28,0.410571864346937,3.22623711672234,TRUE
"MED13",1,1,0,1.17931657839581,0.999999999944093,5.59073939016301e-11,2.28032880502861e-26,0.0849923709958991,3.22623711671178,TRUE
"ZFHX3",3,1,1,0,0.999999999859262,1.40738112451388e-10,8.84723072571831e-27,0,3.22623711643809,TRUE
"ATRX",1,1,0,2.98815526717374,0.99999998229899,1.77010100986311e-08,2.32879727055664e-22,0.215353880131533,3.22623705978449,TRUE
"TANC2",1,1,0,1.62020823975018,0.99999996584406,3.41559399607679e-08,1.15473773560116e-21,0.116767068593894,3.22623700669698,TRUE
"RALGAPB",1,1,0,2.58773019771668,0.999999955632558,4.43674418742452e-08,5.3334274089996e-20,0.186495576362372,3.22623697375226,TRUE
"DOCK2",1,1,0,3.79859415934317,0.999999892553994,1.07446005463636e-07,6.38720031627346e-24,0.273761541191014,3.22623677024585,FALSE
"UBAP2L",1,1,0,3.54254088967963,0.999999873126418,1.26873581569769e-07,3.40722202595792e-18,0.255307993696956,3.22623670756789,TRUE
"XPO4",2,1,0,3.7177153713187,0.999999613279938,3.86720062304413e-07,1.04110661625788e-17,0.267932673791537,3.22623586924153,TRUE
"WHSC1",2,1,0,4.09869150965804,0.999999325434983,6.74565016345942e-07,4.03699007255195e-17,0.295389309171299,3.22623494058545,TRUE
"SLIT2",1,1,0,1.71025886892796,0.999999067396252,9.32603747964609e-07,1.48963298276163e-19,0.123256943003955,3.22623410809132,TRUE
"LRRC7",1,1,0,2.90952155284831,0.999998533487013,1.46651298723192e-06,1.09585617525584e-17,0.209686813337794,3.22623238557351,FALSE
"C11orf30",1,1,0,1.2849717650516,0.999997096766169,2.90323382938575e-06,1.41263246125212e-15,0.0926068529648586,3.2262277503714,TRUE
"KIF11",1,1,0,2.45317794171962,0.999996042973183,3.95702681351941e-06,3.00342714766233e-15,0.176798506491962,3.22622435058536,FALSE
"DOT1L",1,1,0,3.84448024641069,0.999988961757209,1.10382427895687e-05,1.49637792774902e-15,0.277068513557075,3.22620150490355,TRUE
"CDC73",1,1,0,4.11525663528757,0.999958508392824,4.14916062559694e-05,9.19657587018405e-13,0.296583144082883,3.22610325512903,TRUE
"KIAA2018",1,1,0,0,0.999948325292411,5.16747075243697e-05,6.42677257791621e-14,0,3.22607040203252,TRUE
"GGNBP2",1,1,0,2.7063012791344,0.99992911200978,7.08879868298858e-05,3.39038078995991e-12,0.195040896190699,3.22600841542696,TRUE
"BAZ2B",2,1,1,0,0.999921440363501,7.85596364988583e-05,5.01036871823624e-19,0,3.22598366487698,TRUE
"ARID5B",1,1,0,3.01523265692685,0.999889943413299,0.000110056537775791,4.89249223518836e-11,0.21730532522919,3.22588204824717,TRUE
"LARP4B",1,1,0,1.76781477102401,0.999885803939474,0.000114196049694167,1.08313633779888e-11,0.127404949292992,3.22586869332307,TRUE
"SIK3",1,1,0,2.26498857721092,0.999882540750175,0.000117459249350113,4.74977381554428e-13,0.163235854546915,3.22585816550064,TRUE
"TCF4",2,1,0,4.42617552609775,0.999866544499818,0.000133455484348715,1.58330671936537e-11,0.318990811541707,3.225806557804,TRUE
"SRSF11",1,1,0,3.33708844933017,0.999787767134473,0.000212232623266427,2.42260853212185e-10,0.24050120614552,3.22555240334396,TRUE
"ZC3H14",1,1,0,1.07135881866012,0.999785297023323,0.000214702966474429,1.02025714917177e-11,0.0772119444883508,3.22554443417968,TRUE
"PHF21A",1,1,0,2.82002384216917,0.999675486100741,0.000324513761327527,1.37931204208582e-10,0.203236787306894,3.22519015810541,TRUE
"TNFAIP3",1,1,0,1.20663317280487,0.999666684982313,0.000333314290102666,7.2758380374275e-10,0.0869610553753873,3.22516176361047,TRUE
"LEO1",1,1,0,1.90767727473711,0.999605969713844,0.000394030064827437,2.21328383545656e-10,0.13748472432691,3.22496588175777,TRUE
"SEMA6A",1,1,0,0.374376486112355,0.999546536591411,0.000453463096922415,3.11666709857472e-10,0.0269810038989573,3.2247741364122,TRUE
"ZC3H18",1,1,0,1.12026078980542,0.999519575544442,0.000480424440868919,1.46888604997855e-11,0.0807362691270036,3.22468715368176,TRUE
"TAF4",1,1,0,3.70929319655479,0.999487085673133,0.000512913906091387,4.2077555294397e-10,0.267325694617971,3.22458233365302,TRUE
"VCPIP1",1,1,0,3.63227287552017,0.999341018273703,0.000658980951426218,7.74870209874422e-10,0.26177490374509,3.22411108558741,FALSE
"ARHGAP44",2,1,0,2.00693454527137,0.999299004436186,0.0007009953815376,1.82276101827456e-10,0.144638113769432,3.22397553898539,TRUE
"SUFU",1,1,0,2.54020594482353,0.99916148458521,0.000838508526336465,6.88845336496509e-09,0.183070542739346,3.22353186733786,TRUE
"NOL6",1,1,0,0.327603412230291,0.999078031560119,0.000921968436936674,2.9444717644071e-12,0.0236101071263447,3.2232626280908,TRUE
"GATAD2B",1,1,0,3.39705197633563,0.998594716203308,0.00140527888971798,4.90697395918439e-09,0.244822727971663,3.22170333814749,TRUE
"FAM169A",1,1,0,0.530305251637627,0.998576224772368,0.0014237701617577,5.06587406763732e-09,0.0382186611414967,3.22164368040665,TRUE
"NMT1",1,1,0,3.27111387290633,0.998500520689071,0.00149947356308185,5.74784700265837e-09,0.235746472956455,3.22139944108321,TRUE
"CACNA2D3",4,1,0,0.948073541562439,0.998032255145607,0.00196774485362752,7.65325865565944e-13,0.0683268764740678,3.21988870540633,TRUE
"CDKL5",1,1,0,2.55917618401742,0.997790054805334,0.00220994220008243,2.99458398577151e-09,0.184437712197475,3.21910730967882,FALSE
"SRPK2",1,1,0,2.90125180173855,0.997504054449169,0.00249594473546932,8.15361111091196e-10,0.209090819210992,3.21818460471431,TRUE
"PSMD12",1,1,0,2.42284777100746,0.997267742152841,0.00273223301575805,2.48314007375381e-08,0.174612636159296,3.21742220521272,TRUE
"CSNK1G3",1,1,0,1.75229458954075,0.996751666329429,0.00324832600670227,7.66386867006088e-09,0.126286422642291,3.2157572222361,TRUE
"KLHDC10",1,1,0,3.80297196994926,0.996683789589299,0.00331617057556954,3.9835131727527e-08,0.274077046382749,3.21553823577772,TRUE
"QRICH1",2,1,0,3.43720308844396,0.996069748046578,0.00393023975053419,1.2202888187802e-08,0.247716385432878,3.21355719216128,TRUE
"GRIA2",1,1,0,4.43162079456964,0.99550949045347,0.00449050612766888,3.41886082988809e-09,0.319383247539482,3.21174966831937,TRUE
"HGF",1,1,0,2.19552594071338,0.994701028645709,0.00529897131184924,4.24413310681965e-11,0.158229739751528,3.20914137882758,FALSE
"ATP1A1",2,0,2,6.89877795346599,0.999993850305473,6.14969451805646e-06,8.79107662360649e-15,0.497189224658316,3.20810066142297,TRUE
"PCSK2",1,1,0,3.8135341199769,0.994186021657942,0.00581394658351392,3.17585437215564e-08,0.274838251804693,3.20747984416819,TRUE
"MYO5A",6,0,4,3.4460150124412,0.992129667219065,0.00787033278093503,1.28468099484988e-17,0.248351453511527,3.20496270941201,TRUE
"MYBL2",1,1,0,1.7240095379725,0.992108233056559,0.0078916998934838,6.7049957262832e-08,0.124247942355855,3.20077640546135,FALSE
"PDHA1",1,1,0,2.78094054454394,0.99209013913194,0.00790821483430736,1.64603375247879e-06,0.200420086352833,3.20071803017016,TRUE
"OSBPL8",1,1,0,2.06148992987122,0.988348145917672,0.011651853790361,2.91966766592276e-10,0.14856987524271,3.18864547277113,TRUE
"IGSF3",1,1,0,3.65486182939328,0.987084919325614,0.0129150788168979,1.8574884601247e-09,0.263402870978963,3.18457000425279,TRUE
"CHAMP1",1,1,0,0,0.985193951059278,0.0147983988635575,7.65007716419249e-06,0,3.17846929224507,TRUE
"KDM3A",1,1,0,0.883480381845623,0.981756840004812,0.018243159987909,7.27860344466665e-12,0.0636717008452161,3.16738035698627,TRUE
"SKI",1,1,0,2.96334090965824,0.981402099833324,0.0185845014841333,1.33986825423255e-05,0.213565529896644,3.16623588107816,TRUE
"PER2",2,1,1,0.656852943459857,0.933004687040542,0.0669953084123656,4.54709288216099e-09,0.0473388486883047,3.16282070227369,TRUE
"GABRB1",1,1,0,3.28868720477,0.977782832819184,0.0222163153040257,8.51876790702126e-07,0.237012968457962,3.1545592675012,TRUE
"DGKD",1,1,0,3.13437988679287,0.97707055456914,0.0229294454180697,1.27906808173812e-11,0.225892167599948,3.15226128897335,TRUE
"GRM5",3,0,3,4.51180541513639,0.985984068270878,0.0140158762706693,5.54584531757082e-08,0.325162086864072,3.14714998094093,TRUE
"CELF4",1,1,0,3.89248698038549,0.974364730195216,0.0256340565952709,1.21320951343614e-06,0.280528319192842,3.14353165794641,TRUE
"ADCY9",1,1,0,2.83983261571605,0.974310442484441,0.025689507576649,4.99389097554321e-08,0.20466438924272,3.14335651291891,TRUE
"TCF12",1,1,0,0.348838357227193,0.973899934245985,0.0261000138175462,5.1936469217086e-08,0.0251404920597179,3.14203211600322,TRUE
"ANP32A",1,1,0,2.79134084140617,0.973870035856712,0.0260989839179103,3.09802253775619e-05,0.201169627150932,3.14193565671001,TRUE
"ELAVL2",1,1,0,1.54487780787027,0.972927704179956,0.0270384815974611,3.38142225829353e-05,0.11133806663555,3.13889547127804,TRUE
"RARG",1,1,0,3.45398377010911,0.970063074313349,0.0299281264956047,8.79919104589393e-06,0.248925755289773,3.12965349607623,TRUE
"ARHGAP30",2,1,1,0,0.968957887758364,0.0310420324264323,7.98152041874685e-08,0,3.12608790219145,TRUE
"HDLBP",3,0,3,4.47986342191673,0.999998382970679,1.61702932066634e-06,6.87099110909431e-17,0.322860053815604,3.12486926754509,TRUE
"CCPG1",1,1,0,0,0.962563038904312,0.0374338558208201,3.1052748675079e-06,0,3.10545660346159,FALSE
"PSMD6",1,1,0,1.67155468548458,0.962085714874074,0.0378984592866939,1.58258392323443e-05,0.12046756449561,3.10391664295845,TRUE
"REPIN1",1,1,0,3.3427422378665,0.961996440962356,0.0379876402124018,1.59188252417494e-05,0.240908670011978,3.1036286241509,TRUE
"SH2B1",5,1,0,0.650516259085782,0.956829709593037,0.0431658589731375,4.43143382528098e-06,0.0468821690832932,3.08695952363419,TRUE
"XKR6",1,1,0,4.08992346137145,0.956776701241562,0.0432188537072942,4.44505114377407e-06,0.294757403178849,3.08678850612315,TRUE
"CACNA1I",2,0,2,6.50582454083342,0.999998893513202,1.10648679744773e-06,1.11646761129101e-18,0.468869397020514,3.02536770328484,TRUE
"UPF3B",1,1,0,1.16440541131748,0.933766901129754,0.0662200835234319,1.30153468140699e-05,0.0839177355099576,3.01255343495017,FALSE
"NTNG1",5,0,5,2.58824047963925,0.4410311282378,0.558686773779811,0.000282097982388769,0.186532351958739,3.00898798695236,TRUE
"CDAN1",1,1,0,0.196887462131547,0.928144193175439,0.071855805725115,1.09944597211363e-09,0.0141895166509812,2.99441324585051,TRUE
"IL27",1,1,0,0.962877849128938,0.927792677629213,0.0718163921931892,0.000390930177598388,0.0693938106833204,2.99327917334812,TRUE
"KCNMA1",2,0,2,6.42637463910814,0.999216602851545,0.000783397146474872,1.97981597942242e-12,0.463143508275519,2.98842155369225,TRUE
"LRRTM2",1,1,0,1.61328148088508,0.923558761887084,0.0763488143072367,9.24238056791379e-05,0.116267862808063,2.97961955723107,TRUE
"CSTF2T",4,4,0,0.501036778179326,0.229519703844076,0.762875077956568,0.00760521819935679,0.0361093064523298,2.9619399503994,TRUE
"GRIA1",3,0,3,4.2391951327717,0.999436340840325,0.000563659052529541,1.07145585613702e-10,0.305515289150473,2.95699429690587,TRUE
"DESI2",1,1,0,2.37513028872843,0.915084441052073,0.0843259441027454,0.000589614845181482,0.171173676654151,2.9522793888127,TRUE
"ZFAND5",1,1,0,1.97152784442824,0.91258506652532,0.0867801546886168,0.000634778786062927,0.142086382106426,2.94421581394548,TRUE
"USP7",2,0,2,6.17726341935243,0.999999998411863,1.58813705867088e-09,1.60091437202861e-23,0.445190268580102,2.87257873714462,TRUE
"BIRC3",1,1,0,0.712339283581819,0.886667092506474,0.113281064924801,5.18425687250095e-05,0.0513377033565443,2.86059828417123,FALSE
"DICER1",3,0,3,4.07357158357872,0.9999945509466,5.44905339955331e-06,2.22094630940701e-18,0.293578936862595,2.84146578853152,TRUE
"LDB1",1,1,0,3.23683670682096,0.879454004833888,0.120485041287937,6.09538781754649e-05,0.233276145929781,2.83732715299453,TRUE
"SIX2",1,1,0,2.51690318463009,0.870283341963573,0.12796647274495,0.00175018529147716,0.18139113207399,2.80774042005582,FALSE
"NLGN2",2,0,2,6.03776051561111,0.992624700343966,0.00737391257704089,1.38707899332909e-06,0.43513640961891,2.80770647124742,TRUE
"OTUD7A",2,0,2,5.91727460572256,0.97459544138619,0.025403372230056,1.18638375358984e-06,0.426453089685465,2.75167757311317,FALSE
"SPEG",2,0,2,5.83926075997278,0.999790421916053,0.000209578083946633,9.1693036443509e-21,0.420830696307598,2.71539922471028,TRUE
"GRIK5",3,0,3,3.84509720093854,0.917779687927041,0.0822201248159323,1.87257026961289e-07,0.27711297695993,2.68209651552181,TRUE
"GAREM",1,1,0,0.720421021042413,0.827971733794348,0.172021787309871,6.47889578046821e-06,0.0519201474950611,2.67123313930487,TRUE
"NFKBIL1",1,1,0,2.0685390467168,0.816647169800353,0.183164767297989,0.000188062901658534,0.149077899267054,2.63469741061482,TRUE
"KDM1B",1,1,0,1.21170912076032,0.815087936736707,0.18491046442949,1.59883380341228e-06,0.0873268747488183,2.629666955031,FALSE
"BRD4",3,0,3,3.75842277816137,0.999993446254695,6.55374529494431e-06,1.02649992733659e-14,0.270866422954429,2.62163792236615,TRUE
